customer_id,age,gender,location,income,registration_date,purchase_date,product_category,brand,price,quantity,revenue,purchase_frequency,avg_order_value,customer_lifespan
CUST_00888,32,Female,Chicago,43331,2024-04-17,2024-08-05,Electronics,Brand G,276.65,5,1383.25,5,1135.91,1.43
CUST_00889,49,Female,Philadelphia,55600,2023-05-27,2025-03-14,Toys,Brand A,48.12,7,336.87,3,394.1,2.33
CUST_00890,48,Female,Philadelphia,24472,2024-11-24,2024-12-06,Beauty,Brand C,17.05,1,17.05,3,14.09,0.83
CUST_00891,21,Male,San Diego,51456,2023-03-02,2025-07-27,Books,Brand A,10.11,2,20.21,3,19.04,2.56
CUST_00892,32,Female,Houston,20000,2022-12-29,2024-12-20,Beauty,Brand H,24.78,4,99.14,3,105.93,2.74
CUST_00893,45,Female,Phoenix,52667,2022-12-10,2024-07-08,Toys,Brand F,26.77,1,26.77,1,30.85,2.79
CUST_00894,45,Male,Jacksonville,48549,2023-09-26,2023-10-26,Home & Garden,Brand A,97.94,5,489.69,7,426.22,1.99
CUST_00895,31,Female,Chicago,30856,2023-12-23,2024-11-16,Home & Garden,Brand C,99.57,2,199.15,2,175.78,1.75
CUST_00896,24,Male,San Diego,21153,2024-04-11,2025-01-22,Clothing,Brand G,52.36,2,104.72,6,87.34,1.45
CUST_00897,29,Male,Seattle,20000,2022-12-11,2023-04-14,Sports,Brand H,149.26,4,597.04,3,653.67,2.78
CUST_00898,21,Female,Philadelphia,20000,2024-04-08,2024-08-31,Home & Garden,Brand A,114.78,4,459.14,6,524.23,1.46
CUST_00899,,Female,Fort Worth,30914,2023-06-23,2023-09-01,Home & Garden,Brand F,91.24,1,91.24,5,95.21,2.25
CUST_00900,36,Male,Jacksonville,,2024-06-26,2025-07-18,Automotive,Brand D,198.61,5,993.03,4,1097.11,1.24
CUST_00901,32,Male,Denver,20000,2025-04-18,2025-08-12,Sports,Brand B,41.24,2,82.49,3,87.41,0.43
CUST_00902,47,Female,Indianapolis,24606,2022-10-31,2023-06-18,Toys,Brand F,42.07,5,210.37,4,229.43,2.9
CUST_00903,23,Male,New York,36664,2024-10-14,2025-01-08,Toys,Brand G,46.59,4,186.35,3,151.17,0.94
CUST_00904,22,Female,Seattle,38004,2022-12-29,2024-11-26,Sports,Brand D,106.05,3,318.14,4,301.95,2.74
CUST_00905,45,Female,Philadelphia,33794,2025-02-03,2025-09-15,Home & Garden,Brand F,26.89,5,134.47,3,113.68,0.64
CUST_00906,18,Male,San Diego,38666,2024-09-05,2025-06-16,Toys,Brand H,22.79,4,91.16,5,87.91,1.05
CUST_00907,29,Female,San Diego,64056,2024-11-14,2025-02-16,Electronics,Brand A,171.89,4,687.54,4,610.83,0.86
CUST_00908,18,Female,New York,60739,2022-12-05,2023-06-11,Electronics,Brand E,144.7,4,578.79,7,599.67,2.8
CUST_00909,31,Male,San Antonio,23390,2022-10-23,2025-04-10,Toys,Brand E,41.21,2,82.42,3,89.08,2.92
CUST_00910,61,Male,Houston,65208,2025-07-04,2025-07-23,Sports,Brand D,68.47,1,68.47,6,57.23,0.22
CUST_00911,45,Female,Indianapolis,20000,2023-12-10,2025-07-13,Toys,Brand A,58.36,4,233.44,3,275.3,1.79
CUST_00912,57,Male,Indianapolis,20000,2024-11-10,2024-11-18,Automotive,Brand F,30.83,2,61.66,4,56.98,0.87
CUST_00913,29,Male,Austin,36533,2025-03-08,2025-08-01,Sports,Brand D,50.63,2,101.27,5,112.89,0.54
CUST_00914,34,Female,Austin,33953,2024-12-11,2025-03-02,Beauty,Brand C,35.45,5,177.23,3,195.86,0.78
CUST_00915,31,Other,,47140,2024-09-03,2025-03-11,Automotive,Brand A,163.02,1,163.02,1,147.12,1.05
CUST_00916,36,Female,Columbus,20000,2023-06-19,2024-06-01,Books,Brand A,16.45,1,16.45,5,18.59,2.26
CUST_00917,38,Male,San Jose,89606,2023-10-02,2025-09-12,Books,Brand G,21.61,4,86.43,3,69.24,1.98
CUST_00918,31,Male,Phoenix,43171,2023-10-21,2025-02-11,Sports,Brand D,96.19,3,288.56,5,237.61,1.92
CUST_00919,53,Male,Dallas,38743,2024-09-15,2025-05-10,Toys,Brand E,17.66,5,88.31,7,77.95,1.02
CUST_00920,25,Female,San Diego,46870,2024-09-27,2024-11-01,Clothing,Brand H,54.82,3,164.47,2,162.51,0.99
CUST_00921,45,Male,Charlotte,20000,2022-10-06,2022-12-01,Automotive,Brand B,212.83,2,425.66,1,423.71,2.97
CUST_00922,44,,Dallas,20157,2022-12-13,2025-06-08,Toys,Brand A,36.81,2,73.63,10,84.82,2.78
CUST_00923,,Female,Seattle,59768,2024-12-25,2025-09-20,Sports,Brand E,95.5,3,286.5,4,295.6,0.74
CUST_00924,,Male,Denver,52102,2025-01-05,2025-07-07,Clothing,Brand G,40.22,2,80.45,5,67.07,0.71
CUST_00925,41,Male,Columbus,53984,2024-09-17,2024-10-09,Clothing,Brand B,47.35,3,142.04,3,140.73,1.02
CUST_00926,18,Female,Houston,35671,2025-07-14,2025-08-28,Automotive,Brand B,137.21,2,274.43,5,267.4,0.19
CUST_00927,40,Male,Austin,79855,2022-12-29,2023-08-11,Automotive,Brand B,153.7,4,614.8,5,601.89,2.74
CUST_00928,31,Male,Houston,41924,2023-07-29,2024-08-14,Automotive,Brand B,148.29,2,296.59,7,338.22,2.15
CUST_00929,20,Male,Austin,30961,2023-12-06,2024-11-11,Sports,Brand D,107.02,2,214.04,5,216.0,1.8
CUST_00930,27,Other,San Antonio,20384,2023-06-17,2023-07-10,Electronics,Brand H,239.9,1,239.9,4,213.74,2.27
CUST_00931,36,Male,Houston,33186,2023-11-27,2024-10-19,Automotive,Brand H,214.98,3,644.95,4,706.11,1.82
CUST_00932,50,Female,Houston,36423,2023-09-23,2025-04-15,Automotive,Brand C,134.32,4,537.28,2,507.89,2.0
CUST_00933,43,Female,,28178,2022-12-27,2024-11-11,Books,Brand F,11.04,3,33.12,4,27.3,2.74
CUST_00934,46,Female,Philadelphia,37492,2023-06-13,2024-06-02,Automotive,Brand G,158.64,3,475.93,7,412.18,2.28
CUST_00935,57,Female,New York,41460,2024-08-27,2025-03-10,Electronics,Brand B,162.23,2,324.47,6,379.76,1.07
CUST_00936,23,,San Antonio,26335,2023-05-03,2024-07-03,Toys,Brand C,33.57,3,100.7,2,102.98,2.39
CUST_00937,43,Male,Austin,39263,2023-04-04,2024-07-14,Toys,Brand C,24.13,3,72.38,2,84.31,2.47
CUST_00938,52,Male,San Jose,21574,2024-07-22,2025-04-15,Sports,Brand G,104.93,4,419.71,5,352.91,1.17
CUST_00939,26,Male,Houston,29834,2023-02-22,2023-11-29,Electronics,Brand A,240.33,3,720.99,3,592.17,2.58
CUST_00940,44,,San Diego,42318,2023-11-05,2025-04-14,Clothing,Brand G,69.44,4,277.76,3,224.68,1.88
CUST_00941,34,Female,Philadelphia,41261,2024-07-05,2025-04-16,Automotive,Brand F,156.59,2,313.19,4,296.19,1.22
CUST_00942,51,Female,Los Angeles,75102,2023-04-07,2025-05-05,Automotive,Brand D,175.23,2,350.45,3,355.65,2.46
CUST_00943,49,Male,New York,45853,2023-07-09,2024-03-18,Beauty,Brand B,38.54,1,38.54,2,37.05,2.21
CUST_00944,30,Female,Austin,53139,2023-03-20,2025-07-27,Beauty,Brand G,41.09,3,123.28,4,112.75,2.51
CUST_00945,23,Female,Charlotte,20000,2024-09-10,2025-02-15,Clothing,Brand G,49.88,4,199.53,6,172.44,1.03
CUST_00946,,Male,Phoenix,26086,2023-12-20,2024-04-04,Home & Garden,Brand H,52.63,5,263.13,3,267.97,1.76
CUST_00947,45,Female,San Antonio,40015,2023-09-04,2024-08-29,Clothing,Brand A,79.55,1,79.55,5,80.63,2.05
CUST_00948,18,Female,Seattle,29918,2023-03-17,2024-06-22,Beauty,Brand A,33.68,3,101.04,2,110.35,2.52
CUST_00949,,Female,Houston,35617,2024-12-12,2025-03-29,Toys,Brand D,24.65,2,49.29,4,54.21,0.78
CUST_00950,28,Female,San Diego,54913,2023-11-17,2024-11-13,Toys,Brand H,35.05,2,70.11,3,72.0,1.85
CUST_00951,19,Female,San Jose,34768,2023-10-21,2025-03-20,Toys,Brand E,40.18,3,120.53,3,129.27,1.92
CUST_00952,26,Male,San Antonio,20000,2022-11-27,2023-11-06,Electronics,Brand E,173.17,3,519.5,4,461.26,2.82
CUST_00953,20,Male,Boston,29189,2023-03-18,2024-10-16,Electronics,Brand F,140.28,3,420.84,2,378.97,2.52
CUST_00954,59,Male,Indianapolis,61359,2024-01-06,2025-04-11,Home & Garden,Brand B,87.92,4,351.69,1,344.08,1.71
CUST_00955,26,Female,Fort Worth,59403,2024-08-20,2025-04-01,Sports,Brand C,87.53,2,175.06,7,164.08,1.09
CUST_00956,30,Male,Philadelphia,20000,2025-06-21,2025-07-09,Beauty,Brand E,43.26,5,216.29,6,192.08,0.26
CUST_00957,51,Female,,24624,2024-09-28,2024-11-16,Books,Brand H,21.05,1,21.05,2,20.43,0.99
CUST_00958,45,Male,San Jose,31541,2024-03-13,2025-08-18,Clothing,Brand C,36.93,1,36.93,6,40.55,1.53
CUST_00959,28,Female,Houston,,2025-03-08,2025-05-03,Books,Brand E,17.97,3,53.9,3,44.21,0.54
CUST_00960,24,Male,San Francisco,30858,2023-11-04,2025-05-07,Automotive,Brand G,184.01,3,552.03,2,512.26,1.89
CUST_00961,23,Male,Fort Worth,50154,2022-12-31,2024-07-21,Toys,Brand H,49.67,3,149.01,2,153.14,2.73
CUST_00962,21,Male,Boston,33663,2025-02-06,2025-06-15,Toys,Brand F,49.41,3,148.23,3,159.27,0.63
CUST_00963,18,Female,Los Angeles,40428,2025-07-23,2025-08-19,Toys,Brand H,45.13,5,225.67,4,224.07,0.17
CUST_00964,31,Female,San Francisco,63041,2025-02-02,2025-09-11,Beauty,Brand E,28.6,1,28.6,5,24.83,0.64
CUST_00965,19,Male,,44980,2024-02-08,2024-06-16,Beauty,Brand D,32.41,4,129.64,6,154.11,1.62
CUST_00966,31,Male,Denver,20000,2024-09-17,2025-06-26,Automotive,Brand D,188.37,3,565.11,6,555.49,1.02
CUST_00967,60,Male,Philadelphia,36225,2024-04-29,2025-09-13,Automotive,Brand E,117.77,1,117.77,6,112.72,1.4
CUST_00968,39,Male,San Diego,20000,2025-06-14,2025-09-20,Automotive,Brand B,69.31,5,346.55,2,413.57,0.28
CUST_00969,48,Other,Charlotte,22212,2025-02-04,2025-09-02,Automotive,Brand H,149.87,2,299.75,5,341.75,0.63
CUST_00970,,Female,Columbus,22476,2025-08-08,2025-08-30,Sports,Brand F,166.25,2,332.5,4,332.14,0.13
CUST_00971,39,Male,San Francisco,30891,2023-06-24,2024-12-20,Beauty,Brand A,16.83,3,50.49,6,51.32,2.25
CUST_00972,41,Male,New York,36182,2025-07-03,2025-08-10,Sports,Brand F,142.1,2,284.2,7,245.6,0.22
CUST_00973,35,Female,Houston,39904,2024-10-14,2025-06-09,Beauty,Brand C,41.4,2,82.81,2,70.99,0.94
CUST_00974,26,Male,Columbus,41064,2024-09-26,2025-08-09,Home & Garden,Brand B,57.49,2,114.99,3,112.75,0.99
CUST_00975,42,Female,Chicago,35941,2024-03-13,2025-05-25,Clothing,Brand C,55.5,4,222.02,1,238.91,1.53
CUST_00976,35,Male,New York,51604,2023-05-30,2023-12-15,Electronics,Brand D,212.99,1,212.99,6,179.12,2.32
CUST_00977,21,Female,Houston,26187,2023-07-31,2023-08-01,Electronics,Brand B,295.9,5,1479.5,3,1661.9,2.15
CUST_00978,18,Other,Chicago,20000,2024-06-19,2025-09-13,Toys,Brand D,46.68,3,140.05,3,151.39,1.26
CUST_00979,49,Other,Fort Worth,37091,2023-08-14,2025-02-02,Automotive,Brand G,152.3,2,304.6,6,295.04,2.11
CUST_00980,40,Female,Charlotte,38516,2022-11-17,2023-03-25,Books,Brand A,10,4,40,5,32.1,2.85
CUST_00981,29,Male,Indianapolis,47290,2025-01-02,2025-06-30,Toys,Brand H,34.52,1,34.52,2,32.34,0.72
CUST_00982,18,Male,Columbus,24757,2025-06-05,2025-08-10,Automotive,Brand C,98.33,1,98.33,2,84.56,0.3
CUST_00983,,Female,Denver,39697,2024-03-15,2024-08-12,Beauty,Brand D,35.78,3,107.34,4,124.95,1.52
CUST_00984,25,Female,San Diego,27861,2024-04-01,2025-09-16,Toys,Brand C,35.17,1,35.17,2,41.5,1.48
CUST_00985,58,Female,Denver,52441,2023-05-24,2024-02-09,Home & Garden,Brand D,96.05,4,384.2,3,309.78,2.34
CUST_00986,21,Female,New York,28745,2022-10-23,2023-06-26,Home & Garden,Brand G,82.81,2,165.62,5,162.87,2.92
CUST_00987,58,Male,Chicago,76425,2022-09-27,2025-08-10,Toys,Brand C,10,2,20,8,17.53,2.99
CUST_00988,34,Other,New York,58799,2024-04-14,2025-07-20,Toys,Brand B,43.02,3,129.06,3,115.29,1.44
CUST_00989,18,Male,San Diego,49884,2024-09-01,2024-11-03,Home & Garden,Brand E,65.99,2,131.98,5,107.98,1.06
CUST_00990,49,Other,Los Angeles,49717,2022-10-04,2023-09-26,Automotive,Brand G,161.63,4,646.51,3,723.34,2.97
CUST_00991,46,Female,Denver,25500,2023-10-21,2024-02-01,Home & Garden,Brand G,113.71,2,227.41,3,182.15,1.92
CUST_00992,29,Female,Dallas,21211,2023-09-09,2025-09-14,Books,Brand G,17.36,4,69.42,6,60.53,2.04
CUST_00993,22,Male,Boston,37883,2025-01-09,2025-08-14,Sports,Brand H,80.21,6,481.27,3,499.91,0.7
CUST_00994,37,Other,San Jose,43282,2024-04-28,2025-08-05,Automotive,Brand E,204.52,1,204.52,5,229.58,1.4
CUST_00995,40,Female,Los Angeles,57244,2024-03-07,2024-06-04,Books,Brand F,16.54,2,33.09,4,34.54,1.55
CUST_00996,56,Male,Chicago,28320,2023-12-07,2025-05-17,Toys,Brand F,51.27,3,153.81,6,140.63,1.8
CUST_00997,42,,Fort Worth,20140,2023-12-26,2025-07-03,Clothing,Brand A,65.87,3,197.62,5,205.41,1.74
CUST_00998,28,Male,Dallas,20000,2023-01-17,2024-09-11,Sports,Brand F,115.69,2,231.37,4,263.71,2.68
CUST_00999,50,Male,Seattle,20253,2024-09-07,2025-02-05,Toys,Brand D,39.41,3,118.22,2,107.12,1.04
CUST_01000,26,Male,Columbus,81191,2024-11-28,2024-12-14,Toys,Brand H,46.52,1,46.52,5,54.95,0.82
CUST_01001,51,Male,Columbus,20000,2024-04-28,2025-07-24,Beauty,Brand H,26.22,3,78.67,4,87.12,1.4
CUST_01002,39,Male,Fort Worth,63287,2023-03-19,2024-06-17,Beauty,Brand C,29.09,3,87.26,3,76.49,2.52
CUST_01003,,Male,,41559,2025-04-01,2025-04-17,Electronics,Brand H,217.25,4,869.0,7,949.83,0.48
CUST_01004,32,Female,Indianapolis,49028,2023-03-13,2024-12-23,Home & Garden,Brand G,69.08,2,138.16,4,156.79,2.53
CUST_01005,53,Other,Jacksonville,50785,2024-03-22,2025-02-11,Sports,Brand D,85.64,1,85.64,5,75.57,1.51
CUST_01006,18,Male,Los Angeles,64300,2024-10-13,2025-06-26,Electronics,Brand C,297.75,3,893.26,4,1063.64,0.94
CUST_01007,18,,Los Angeles,,2025-08-04,2025-09-11,Home & Garden,Brand A,132.3,4,529.19,2,546.01,0.14
CUST_01008,26,Female,Jacksonville,23658,2024-03-29,2025-03-13,Books,Brand G,22.53,2,45.06,5,46.72,1.49
CUST_01009,22,Female,San Francisco,41269,2023-09-20,2025-07-04,Beauty,Brand C,35.54,5,177.72,4,174.32,2.01
CUST_01010,,Female,Boston,157627,2024-08-20,2025-07-31,Books,Brand H,20.73,2,41.46,8,44.8,1.09
CUST_01011,35,Female,Los Angeles,20000,2025-05-21,2025-06-07,Sports,Brand A,45.92,3,137.75,2,121.51,0.34
CUST_01012,43,Female,Phoenix,32129,2024-07-18,2025-06-14,Electronics,Brand C,239.21,3,717.64,5,826.42,1.18
CUST_01013,33,Female,Columbus,31790,2023-12-10,2024-07-18,Electronics,Brand D,187.61,1,187.61,5,159.31,1.79
CUST_01014,,Female,San Francisco,49994,2023-11-29,2025-03-05,Electronics,Brand D,351.21,3,1053.62,2,1013.51,1.82
CUST_01015,18,Female,Houston,42974,2023-04-01,2025-05-30,Electronics,Brand B,80.98,6,485.89,6,564.86,2.48
CUST_01016,41,Female,Fort Worth,,2025-02-09,2025-06-11,Books,Brand H,15.33,2,30.65,5,36.26,0.62
CUST_01017,42,Female,Houston,36374,2023-04-24,2025-04-17,Toys,Brand D,45.33,2,90.67,1,99.0,2.42
CUST_01018,18,Male,Dallas,92270,2025-06-09,2025-07-11,Electronics,Brand C,234.17,3,702.52,3,573.79,0.29
CUST_01019,18,Male,Phoenix,22716,2024-09-06,2025-04-18,Home & Garden,Brand D,85.89,1,85.89,8,74.52,1.05
CUST_01020,24,Female,Phoenix,25872,2024-06-28,2025-07-22,Electronics,Brand H,240.63,5,1203.15,5,1098.29,1.24
CUST_01021,51,Male,Houston,34628,2024-03-17,2025-09-10,Beauty,Brand D,36.43,2,72.86,4,61.65,1.52
CUST_01022,30,Female,Indianapolis,25818,2024-09-20,2025-09-15,Home & Garden,Brand C,102.24,3,306.72,5,353.03,1.01
CUST_01023,28,Female,New York,49740,2022-11-17,2024-06-03,Automotive,Brand C,163.78,4,655.13,4,547.58,2.85
CUST_01024,18,Male,Los Angeles,53158,2023-02-22,2024-08-24,Clothing,Brand D,78.82,3,236.46,6,276.39,2.58
CUST_01025,23,Female,Indianapolis,47128,2024-06-02,2025-07-05,Automotive,Brand D,191.85,4,767.39,2,856.11,1.31
CUST_01026,41,Female,Fort Worth,,2025-01-03,2025-07-21,Electronics,Brand H,121.04,3,363.13,3,357.85,0.72
CUST_01027,18,Female,San Diego,30591,2025-01-20,2025-06-02,Beauty,Brand B,41.77,3,125.32,1,149.54,0.67
CUST_01028,35,Female,Philadelphia,20000,2024-03-26,2024-08-12,Electronics,Brand B,222.77,8,1782.16,3,2100.05,1.49
CUST_01029,62,Female,Denver,31062,2024-05-25,2025-05-15,Sports,Brand E,92.07,2,184.14,5,157.7,1.33
CUST_01030,41,Female,Columbus,97214,2024-05-16,2025-03-01,Beauty,Brand B,34.97,3,104.9,5,113.7,1.36
CUST_01031,47,Female,Seattle,20000,2024-07-20,2024-09-18,Beauty,Brand C,43.3,1,43.3,5,49.29,1.18
CUST_01032,47,Female,Phoenix,20787,2023-11-17,2023-12-22,Sports,Brand A,133.28,3,399.83,5,475.96,1.85
CUST_01033,38,Female,San Diego,22931,2023-06-05,2025-08-24,Beauty,Brand D,25.86,3,77.59,5,71.88,2.3
CUST_01034,45,Male,San Diego,35308,2024-09-26,2025-04-12,Home & Garden,Brand B,77.75,4,311.01,4,331.71,0.99
CUST_01035,,Female,Columbus,,2023-05-08,2025-02-08,Clothing,Brand C,54.14,2,108.28,2,114.46,2.38
CUST_01036,60,Female,Charlotte,26449,2023-06-18,2025-08-11,Automotive,Brand B,189.53,6,1137.17,3,1110.04,2.27
CUST_01037,21,Male,,43921,2022-10-18,2024-01-24,Home & Garden,Brand A,80.91,3,242.74,4,197.59,2.93
CUST_01038,18,Male,Charlotte,27812,2024-08-07,2025-05-05,Electronics,Brand G,162.33,2,324.67,5,279.56,1.13
CUST_01039,,Female,Boston,63228,2023-10-03,2025-03-29,Clothing,Brand C,42.65,7,298.57,6,306.18,1.97
CUST_01040,43,Male,Denver,23124,2025-01-22,2025-01-23,Automotive,Brand A,42.03,2,84.05,6,90.19,0.67
CUST_01041,42,Female,Dallas,45394,2023-07-11,2025-05-13,Electronics,Brand A,187.2,3,561.61,2,647.57,2.2
CUST_01042,32,Female,Dallas,44515,2024-08-19,2025-07-22,Clothing,Brand G,43.81,2,87.63,4,90.3,1.1
CUST_01043,41,Female,Columbus,25666,2024-03-20,2025-07-15,Books,Brand B,15.35,2,30.7,3,33.19,1.51
CUST_01044,61,Male,Austin,57112,2024-12-31,2025-08-28,Clothing,Brand E,49.25,5,246.26,2,227.76,0.73
CUST_01045,18,Female,Chicago,40630,2024-09-16,2025-02-12,Clothing,Brand H,57.07,2,114.14,3,134.59,1.02
CUST_01046,40,Female,San Diego,78152,2024-10-27,2025-01-08,Beauty,Brand A,43.52,5,217.6,4,235.77,0.91
CUST_01047,20,Male,Charlotte,39584,2024-09-08,2024-09-24,Toys,Brand C,49.85,3,149.56,7,132.32,1.04
CUST_01048,60,Male,San Jose,20000,2023-02-21,2023-12-15,Clothing,Brand F,59.84,3,179.52,2,173.54,2.59
CUST_01049,19,Male,San Antonio,54505,2025-02-08,2025-04-28,Beauty,Brand G,39.63,3,118.9,1,117.72,0.62
CUST_01050,37,Male,,56058,2024-04-23,2024-07-19,Sports,Brand G,101.45,3,304.36,7,353.17,1.42
CUST_01051,52,Male,Indianapolis,40389,2023-03-10,2023-09-12,Clothing,Brand E,39.25,2,78.5,6,71.2,2.54
CUST_01052,46,Female,New York,24766,2023-05-11,2024-02-05,Home & Garden,Brand B,78.95,3,236.86,3,213.81,2.37
CUST_01053,25,Female,Phoenix,36552,2023-03-11,2025-07-20,Electronics,Brand E,222.66,1,222.66,4,184.0,2.54
CUST_01054,32,,Indianapolis,20622,2023-07-02,2025-01-29,Sports,Brand E,74.65,5,373.24,7,333.36,2.23
CUST_01055,25,Female,Indianapolis,26399,2023-09-04,2024-09-20,Toys,Brand B,26.25,4,104.98,2,90.01,2.05
CUST_01056,33,Other,Phoenix,24863,2022-12-15,2023-09-05,Clothing,Brand C,54.16,3,162.47,7,177.36,2.77
CUST_01057,18,Female,Dallas,45436,2024-07-13,2025-01-20,Sports,Brand H,114.26,5,571.28,4,485.1,1.2
CUST_01058,44,Male,Chicago,31437,2023-06-26,2025-04-03,Electronics,Brand G,125.62,2,251.23,3,295.63,2.25
CUST_01059,47,Male,Charlotte,33988,2023-02-01,2025-03-16,Sports,Brand C,82.14,8,657.1,4,538.57,2.64
CUST_01060,36,Female,Phoenix,80499,2024-05-21,2025-06-24,Sports,Brand C,75.58,2,151.16,1,149.77,1.34
CUST_01061,21,Female,Chicago,46363,2023-01-11,2023-01-26,Clothing,Brand B,55.56,4,222.25,4,196.46,2.7
CUST_01062,50,Male,Columbus,22490,2023-06-13,2024-03-06,Home & Garden,Brand B,41.78,4,167.11,4,186.35,2.28
CUST_01063,39,Female,Seattle,30243,2025-03-03,2025-03-18,Automotive,Brand H,140.04,2,280.07,4,293.64,0.56
CUST_01064,39,Female,San Francisco,23823,2023-01-31,2023-08-17,Sports,Brand D,109.19,3,327.56,4,279.81,2.64
CUST_01065,39,Male,Fort Worth,47912,2024-02-25,2025-04-02,Automotive,Brand A,120.55,3,361.65,4,400.49,1.58
CUST_01066,,Female,Fort Worth,35496,2024-09-04,2025-07-25,Electronics,Brand F,201.25,1,201.25,5,193.08,1.05
CUST_01067,31,Female,Los Angeles,35203,2022-10-29,2025-02-27,Electronics,Brand H,201.24,3,603.71,3,558.02,2.9
CUST_01068,36,Male,,37068,2025-03-30,2025-07-16,Automotive,Brand D,237.77,4,951.09,2,958.88,0.48
CUST_01069,42,Other,Chicago,32388,2022-11-20,2023-08-28,Sports,Brand A,132.59,3,397.78,4,321.19,2.84
CUST_01070,,Female,,50310,2024-10-25,2025-01-22,Automotive,Brand E,126.84,1,126.84,2,112.64,0.91
CUST_01071,50,Male,San Francisco,97180,2025-04-07,2025-08-29,Sports,Brand B,83.63,2,167.26,5,154.44,0.46
CUST_01072,32,Male,Dallas,24306,2022-12-23,2024-08-28,Books,Brand E,22.45,5,112.23,4,94.77,2.75
CUST_01073,54,,Fort Worth,20000,2023-03-27,2025-05-01,Electronics,Brand E,146.84,3,440.51,8,527.26,2.49
CUST_01074,18,Male,Dallas,,2023-03-10,2025-03-22,Books,Brand G,15.16,2,30.32,5,34.91,2.54
CUST_01075,18,Male,Austin,32315,2024-12-20,2025-08-26,Toys,Brand C,49.01,3,147.02,2,147.65,0.76
CUST_01076,36,Male,Chicago,49661,2025-05-28,2025-07-27,Home & Garden,Brand A,96.0,2,192.0,5,210.95,0.32
CUST_01077,50,Male,Boston,21362,2023-12-08,2025-05-09,Beauty,Brand H,36.43,5,182.14,5,176.94,1.79
CUST_01078,57,Female,New York,75313,2023-01-13,2023-05-12,Books,Brand B,13.96,1,13.96,2,14.66,2.69
CUST_01079,34,Female,New York,53977,2025-03-23,2025-07-02,Sports,Brand C,94.09,4,376.35,3,370.05,0.5
CUST_01080,44,Female,Denver,74955,2024-01-28,2025-04-07,Sports,Brand D,96.6,6,579.63,6,636.33,1.65
CUST_01081,35,Female,Dallas,22880,2024-09-03,2024-09-29,Toys,Brand E,71.48,5,357.4,2,425.6,1.05
CUST_01082,20,Female,Houston,75035,2023-07-24,2025-03-21,Sports,Brand C,63.96,3,191.89,3,222.45,2.17
CUST_01083,33,Female,Boston,54608,2024-09-30,2025-09-15,Automotive,Brand B,111.24,3,333.73,5,350.29,0.98
CUST_01084,18,Male,Dallas,72009,2025-01-09,2025-09-05,Clothing,Brand A,44.09,4,176.35,4,163.35,0.7
CUST_01085,44,Other,Jacksonville,78025,2025-05-21,2025-06-24,Home & Garden,Brand H,79.77,1,79.77,5,64.58,0.34
CUST_01086,45,Male,Columbus,20000,2023-06-19,2024-03-20,Beauty,Brand C,26.09,3,78.26,2,85.21,2.26
CUST_01087,,Male,Phoenix,52183,2024-09-21,2025-07-10,Sports,Brand H,120.8,3,362.39,2,331.38,1.0
CUST_01088,38,Male,Denver,31330,2025-08-12,2025-09-18,Books,Brand H,11.08,4,44.32,4,38.35,0.11
CUST_01089,46,Female,Dallas,29290,2023-10-23,2025-04-28,Sports,Brand E,83.12,2,166.24,3,174.55,1.92
CUST_01090,27,Male,Denver,45811,2024-03-03,2024-07-09,Beauty,Brand G,38.89,3,116.68,4,127.88,1.56
CUST_01091,36,Male,Jacksonville,27972,2024-09-01,2025-06-04,Books,Brand B,14.06,2,28.11,7,31.68,1.06
CUST_01092,23,Female,Austin,39336,2024-11-29,2025-03-05,Electronics,Brand C,151.92,2,303.84,4,249.15,0.82
CUST_01093,50,Male,San Francisco,39337,2024-01-03,2024-10-30,Sports,Brand F,80.52,2,161.04,7,181.21,1.72
CUST_01094,,Female,Denver,41192,2025-04-07,2025-06-13,Automotive,Brand H,175.09,3,525.27,5,596.99,0.46
CUST_01095,24,Female,San Antonio,42327,2025-05-10,2025-07-12,Sports,Brand B,139.88,2,279.76,2,304.04,0.37
CUST_01096,,Male,Charlotte,51721,2023-10-22,2025-03-30,Beauty,Brand E,34.66,4,138.64,5,125.38,1.92
CUST_01097,30,Female,Indianapolis,41315,2024-08-13,2025-07-20,Electronics,Brand B,191.08,1,191.08,8,199.14,1.11
CUST_01098,23,,,35931,2025-03-26,2025-09-06,Beauty,Brand C,37.51,5,187.56,3,199.62,0.5
CUST_01099,18,Male,Columbus,74853,2023-08-31,2024-07-17,Clothing,Brand B,50.95,2,101.9,3,91.51,2.06
CUST_01100,37,Female,Denver,39908,2024-11-17,2025-06-01,Home & Garden,Brand E,102.54,2,205.07,9,190.13,0.85
CUST_01101,19,Other,Indianapolis,44125,2023-08-24,2024-11-20,Clothing,Brand A,27.57,4,110.28,6,125.81,2.08
CUST_01102,31,Female,Charlotte,40013,2023-03-25,2023-08-05,Toys,Brand B,40.76,5,203.79,6,198.14,2.5
CUST_01103,49,Female,Columbus,70736,2024-12-22,2025-03-03,Home & Garden,Brand D,51.35,8,410.81,2,369.32,0.75
CUST_01104,46,Male,San Jose,26826,2025-02-20,2025-06-25,Electronics,Brand C,232.29,3,696.87,4,756.75,0.59
CUST_01105,30,Male,Boston,29611,2024-05-07,2025-08-24,Toys,Brand F,42.97,5,214.85,7,195.96,1.38
